,Rooms,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,Year,Month,Type_t,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Price
15661,3,16.7,3150.0,2.0,4.0,970.0,-37.87068,145.15137,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1222265.0
15663,4,16.7,3150.0,2.0,2.0,674.0,-37.8981,145.16447,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1374725.0
15664,3,16.7,3150.0,2.0,0.0,726.0,-37.880990000000004,145.17215,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1068150.0
15674,3,11.2,3046.0,1.0,3.0,780.0,-37.7016,144.94898999999998,8870.0,2017,6,0,0,0,1,0,0,0,0,0,917193.0
15686,3,13.8,3188.0,1.0,2.0,718.0,-37.94455,145.00443,5454.0,2017,6,0,0,0,0,0,0,1,0,0,1389125.0
15689,4,13.8,3188.0,2.0,2.0,665.0,-37.93145,145.00016000000002,5454.0,2017,6,0,0,0,0,0,0,1,0,0,1735340.0
15693,1,5.3,3122.0,1.0,1.0,1004.0,-37.81584,145.01918999999998,11308.0,2017,6,0,1,0,0,0,0,1,0,0,740568.0
15710,3,8.9,3084.0,1.0,2.0,600.0,-37.75101,145.0622,2890.0,2017,6,0,0,0,0,0,0,0,0,0,1253464.0
15713,3,8.8,3081.0,2.0,2.0,538.0,-37.8269,145.02299,2947.0,2017,6,1,0,0,0,0,0,0,0,0,1162133.0
15715,4,8.8,3081.0,2.0,2.0,931.0,-37.733579999999996,145.05874,2947.0,2017,6,0,0,0,0,0,0,0,0,0,1603057.0
15720,3,16.0,3190.0,2.0,2.0,162.0,-37.95217,145.03418,4794.0,2017,6,0,0,0,0,0,0,1,0,0,1434786.0
15728,3,7.8,3079.0,1.0,2.0,107.0,-37.7804,145.04008000000002,5549.0,2017,6,0,1,0,0,0,0,0,0,0,839907.0
15729,3,7.8,3079.0,2.0,2.0,164.0,-37.76358,145.03018,5549.0,2017,6,1,0,0,0,0,0,0,0,0,1171399.0
15731,3,7.8,3079.0,2.0,2.0,538.0,-37.8269,145.02299,1554.0,2017,6,0,0,0,0,0,0,0,0,0,1472631.0
15733,4,14.0,3021.0,2.0,2.0,630.0,-37.738409999999995,144.83038,1202.0,2017,6,0,0,0,0,0,0,0,1,0,1043162.0
15735,4,11.7,3033.0,2.0,2.0,538.0,-37.8269,145.02299,5629.0,2017,6,0,0,0,0,0,0,0,1,0,1231499.0
15739,2,3.4,3031.0,1.0,0.0,178.0,-37.796209999999995,144.93345,5263.0,2017,6,0,0,0,1,0,0,0,0,0,969151.0
15746,4,5.4,3101.0,3.0,2.0,640.0,-37.812459999999994,145.0426,10331.0,2017,6,0,0,0,0,0,0,1,0,0,2170717.0
15747,3,5.4,3101.0,2.0,2.0,663.0,-37.80363,145.02795,10331.0,2017,6,0,0,0,0,0,0,1,0,0,1808957.0
15749,3,5.4,3101.0,1.0,1.0,702.0,-37.80579,145.06001,10331.0,2017,6,0,0,0,0,0,0,1,0,0,1638630.0
15751,3,5.4,3101.0,1.0,2.0,475.0,-37.811840000000004,145.04193999999998,10331.0,2017,6,0,0,0,0,0,0,1,0,0,1678261.0
15753,3,26.0,3137.0,1.0,1.0,872.0,-37.796040000000005,145.31716,4654.0,2017,6,0,0,0,0,0,0,0,0,0,531736.0
15754,3,14.0,3021.0,2.0,2.0,538.0,-37.8269,145.02299,2878.0,2017,6,0,0,0,0,0,0,0,1,0,908054.0
15757,3,5.9,3144.0,2.0,2.0,670.0,-37.841609999999996,145.03377,394.0,2017,6,0,0,0,0,0,0,1,0,0,1817036.0
15760,2,16.3,3075.0,2.0,2.0,538.0,-37.8269,145.02299,8279.0,2017,6,1,0,0,1,0,0,0,0,0,388664.0
15766,5,5.9,3144.0,2.0,2.0,538.0,-37.8269,145.02299,4675.0,2017,6,0,0,0,0,0,0,1,0,0,2242154.0
15771,3,11.4,3204.0,2.0,1.0,304.0,-37.90853,145.03213,2397.0,2017,6,1,0,0,0,0,0,1,0,0,1312625.0
15772,4,11.4,3204.0,3.0,3.0,537.0,-37.91163,145.03445,2397.0,2017,6,0,0,0,0,0,0,1,0,0,2017818.0
15775,1,0.0,3000.0,2.0,2.0,538.0,-37.8269,145.02299,17496.0,2017,6,0,1,0,1,0,0,0,0,0,678539.0
15790,3,3.0,3206.0,2.0,0.0,187.0,-37.85027,144.96243,2019.0,2017,6,0,0,0,0,0,0,1,0,0,1869447.0
15791,3,17.9,3082.0,2.0,2.0,538.0,-37.8269,145.02299,10529.0,2017,6,0,0,0,1,0,0,0,0,0,802991.0
15795,5,17.2,3132.0,2.0,2.0,760.0,-37.82519,145.19771,6871.0,2017,6,0,0,0,0,0,0,0,0,0,1531212.0
15796,3,17.2,3132.0,1.0,2.0,785.0,-37.81841,145.20952,6871.0,2017,6,0,0,0,0,0,0,0,0,0,957654.0
15800,2,6.2,3039.0,2.0,2.0,157.0,-37.76278,144.91523999999998,6232.0,2017,6,0,1,0,0,0,0,0,1,0,515592.0
15801,4,6.2,3039.0,1.0,1.0,842.0,-37.771029999999996,144.91998999999998,6232.0,2017,6,0,0,0,0,0,0,0,1,0,1253886.0
15806,3,14.3,3189.0,2.0,2.0,340.0,-37.939679999999996,145.05458000000002,2555.0,2017,6,0,0,0,0,0,0,1,0,0,1507889.0
15809,6,26.5,3138.0,3.0,3.0,988.0,-37.77046,145.30976,8280.0,2017,6,0,0,1,0,0,0,0,0,0,1645138.0
15815,4,21.5,3195.0,2.0,2.0,345.0,-37.99406,145.0927,3650.0,2017,6,1,0,0,0,0,1,0,0,0,1052078.0
15819,3,14.2,3149.0,2.0,2.0,538.0,-37.8269,145.02299,13366.0,2017,6,1,0,0,0,0,0,0,0,0,937175.0
15832,4,10.1,3163.0,2.0,2.0,592.0,-37.895920000000004,145.0719,4442.0,2017,6,0,0,0,0,0,0,1,0,0,1887861.0
15838,4,22.7,3174.0,2.0,2.0,371.0,-37.9581,145.16691,11806.0,2017,6,0,1,0,0,0,1,0,0,0,782751.0
15840,3,22.7,3174.0,2.0,2.0,940.0,-37.96082,145.18312,11806.0,2017,6,0,0,0,0,0,1,0,0,0,1044004.0
15841,3,22.7,3174.0,2.0,1.0,208.0,-37.9687,145.18559,11806.0,2017,6,0,1,0,0,0,1,0,0,0,532919.0
15843,2,1.8,3051.0,2.0,1.0,0.0,-37.80232,144.95626000000001,6821.0,2017,6,0,1,0,1,0,0,0,0,0,757451.0
15844,2,1.8,3051.0,2.0,2.0,538.0,-37.8269,145.02299,6821.0,2017,6,1,0,0,1,0,0,0,0,0,1031317.0
15847,1,1.8,3051.0,1.0,2.0,0.0,-37.8022,144.94388999999998,6821.0,2017,6,0,1,0,1,0,0,0,0,0,441351.0
15854,3,5.3,3070.0,2.0,2.0,538.0,-37.8269,145.02299,11364.0,2017,6,0,0,0,1,0,0,0,0,0,1363661.0
15857,3,15.4,3131.0,3.0,2.0,405.0,-37.82678,145.16777,4973.0,2017,6,1,0,0,0,0,0,0,0,0,1040286.0
15858,3,15.4,3131.0,3.0,2.0,405.0,-37.82678,145.16777,4973.0,2017,6,1,0,0,0,0,0,0,0,0,1040286.0
15863,4,11.2,3046.0,2.0,1.0,287.0,-37.71365,144.90903,2651.0,2017,6,0,0,0,1,0,0,0,0,0,1186961.0
15873,5,21.5,3195.0,3.0,3.0,760.0,-37.99263,145.08796999999998,5087.0,2017,6,0,0,0,0,0,1,0,0,0,1713978.0
15874,3,1.8,3052.0,2.0,1.0,194.0,-37.793479999999995,144.95738,2309.0,2017,6,0,0,0,1,0,0,0,0,0,1442857.0
15880,3,31.2,3197.0,2.0,2.0,315.0,-38.0551,145.14395,3351.0,2017,6,0,0,0,0,0,1,0,0,0,710135.0
15881,4,14.7,3030.0,3.0,2.0,629.0,-37.903220000000005,144.77084,15542.0,2017,6,0,0,0,0,0,0,0,1,0,1232360.0
15884,3,3.5,3207.0,1.0,0.0,330.0,-37.83917,144.94287,8648.0,2017,6,0,0,0,0,0,0,1,0,0,1702392.0
15893,3,4.6,3181.0,2.0,2.0,175.0,-37.84825,144.98819,7717.0,2017,6,0,0,0,0,0,0,1,0,0,1877527.0
15903,4,12.0,3073.0,2.0,2.0,755.0,-37.714209999999994,145.02066000000002,21650.0,2017,6,0,0,0,1,0,0,0,0,0,1222305.0
15908,2,12.0,3073.0,2.0,2.0,538.0,-37.8269,145.02299,21650.0,2017,6,0,0,0,1,0,0,0,0,0,848384.0
15910,2,2.4,3121.0,1.0,1.0,168.0,-37.82808,144.99892,14949.0,2017,6,0,0,0,1,0,0,0,0,0,1104786.0
15920,5,47.4,3431.0,1.0,8.0,4700.0,-37.45418,144.67632,1475.0,2017,6,0,0,0,0,1,0,0,0,0,303476.0
15923,3,19.9,3134.0,2.0,2.0,538.0,-37.8269,145.02299,7785.0,2017,6,1,0,0,0,0,0,0,0,0,678361.0
15925,3,19.9,3134.0,1.0,0.0,1028.0,-37.82312,145.23011,7785.0,2017,6,0,0,0,0,0,0,0,0,0,763734.0
15926,3,19.9,3134.0,2.0,0.0,420.0,-37.81766,145.23401,7785.0,2017,6,0,0,0,0,0,0,0,0,0,895358.0
15928,2,21.3,3135.0,1.0,1.0,272.0,-37.80335,145.2514,4407.0,2017,6,0,1,0,0,0,0,0,0,0,41459.0
15929,4,21.3,3135.0,2.0,2.0,538.0,-37.8269,145.02299,4407.0,2017,6,0,0,0,0,0,0,0,0,0,1099636.0
15931,3,19.9,3134.0,2.0,2.0,538.0,-37.8269,145.02299,3619.0,2017,6,0,0,0,0,0,0,0,0,0,944285.0
15933,5,19.9,3134.0,2.0,2.0,652.0,-37.78595,145.23776999999998,3619.0,2017,6,0,0,0,0,0,0,0,0,0,1395609.0
15934,3,8.9,3084.0,2.0,2.0,538.0,-37.8269,145.02299,3540.0,2017,6,0,0,0,0,0,0,0,0,0,1424807.0
15935,3,8.9,3084.0,2.0,2.0,538.0,-37.8269,145.02299,3540.0,2017,6,0,0,0,0,0,0,0,0,0,1424807.0
15938,4,20.6,3064.0,2.0,1.0,465.0,-37.61363,144.93146000000002,5833.0,2017,6,0,0,0,1,0,0,0,0,0,720994.0
15940,4,15.5,3028.0,2.0,2.0,520.0,-37.87461,144.76306,1793.0,2017,6,0,0,0,0,0,0,0,1,0,1040151.0
15949,2,1.9,3205.0,1.0,2.0,645.0,-37.83443,144.95814,5943.0,2017,6,0,1,0,0,0,0,1,0,0,1166453.0
15951,3,1.9,3205.0,2.0,2.0,538.0,-37.8269,145.02299,5943.0,2017,6,1,0,0,0,0,0,1,0,0,1733141.0
15959,5,14.0,3021.0,2.0,2.0,538.0,-37.8269,145.02299,14042.0,2017,6,0,0,0,0,0,0,0,1,0,1344581.0
15961,3,14.0,3021.0,1.0,3.0,546.0,-37.730579999999996,144.78642,14042.0,2017,6,0,0,0,0,0,0,0,1,0,718311.0
15965,3,14.0,3021.0,2.0,2.0,538.0,-37.8269,145.02299,14042.0,2017,6,0,0,0,0,0,0,0,1,0,909339.0
15966,3,14.0,3021.0,1.0,0.0,574.0,-37.734629999999996,144.79961,14042.0,2017,6,0,0,0,0,0,0,0,1,0,601272.0
15969,2,5.0,3182.0,2.0,2.0,538.0,-37.8269,145.02299,13240.0,2017,6,0,0,0,0,0,0,1,0,0,1639028.0
15972,4,10.5,3020.0,2.0,2.0,158.0,-37.77901,144.84426000000002,3755.0,2017,6,0,0,0,0,0,0,0,1,0,1222240.0
15976,3,10.5,3020.0,2.0,2.0,538.0,-37.8269,145.02299,4217.0,2017,6,0,0,0,0,0,0,0,1,0,1064446.0
15977,2,10.5,3020.0,1.0,1.0,177.0,-37.75867,144.82698,4217.0,2017,6,0,1,0,0,0,0,0,1,0,123699.0
15979,2,10.5,3020.0,1.0,0.0,93.0,-37.7912,144.81364,6763.0,2017,6,0,1,0,0,0,0,0,1,0,98533.0
15983,5,10.2,3127.0,3.0,2.0,724.0,-37.83517,145.0963,5457.0,2017,6,0,0,0,0,0,0,1,0,0,2201418.0
15984,5,10.2,3127.0,3.0,2.0,858.0,-37.81908,145.09325,5457.0,2017,6,0,0,0,0,0,0,1,0,0,2192667.0
15987,4,18.4,3029.0,2.0,2.0,538.0,-37.8269,145.02299,10160.0,2017,6,0,0,0,0,0,0,0,1,0,931611.0
15995,3,7.0,3071.0,2.0,2.0,161.0,-37.76157,145.01803999999998,8870.0,2017,6,0,0,0,1,0,0,0,0,0,1249044.0
16004,3,4.1,3142.0,2.0,2.0,330.0,-37.85017,145.02066000000002,7217.0,2017,6,0,0,0,0,0,0,1,0,0,1898618.0
16005,5,4.1,3142.0,5.0,6.0,790.0,-37.84625,145.03002,7217.0,2017,6,0,0,0,0,0,0,1,0,0,2908243.0
16007,2,4.1,3142.0,2.0,2.0,1488.0,-37.83767,145.0063,7217.0,2017,6,0,1,0,0,0,0,1,0,0,1205218.0
16012,3,14.7,3152.0,2.0,2.0,602.0,-37.85787,145.2292,5424.0,2017,6,0,0,0,0,0,0,0,0,0,1234838.0
16017,3,14.5,3087.0,2.0,2.0,301.0,-37.691309999999994,145.08695,1442.0,2017,6,0,0,0,1,0,0,0,0,0,890755.0
16025,3,27.2,3024.0,2.0,2.0,538.0,-37.8269,145.02299,5262.0,2017,6,0,1,0,0,0,0,0,1,0,-152909.0
16027,3,6.3,3013.0,1.0,0.0,249.0,-37.819990000000004,144.8899,6543.0,2017,6,0,0,0,0,0,0,0,1,0,1004206.0
16029,3,6.3,3013.0,1.0,1.0,136.0,-37.8162,144.88303,6543.0,2017,6,1,0,0,0,0,0,0,1,0,774548.0
16033,4,10.4,3042.0,2.0,2.0,538.0,-37.8269,145.02299,3464.0,2017,6,0,0,0,0,0,0,0,1,0,1291381.0
16037,4,3.0,3206.0,4.0,1.0,208.0,-37.84556,144.95756,3280.0,2017,6,0,0,0,0,0,0,1,0,0,2398038.0
16045,4,11.0,3018.0,2.0,2.0,704.0,-37.86974,144.81302,5301.0,2017,6,0,0,0,0,0,0,0,1,0,1246521.0
16049,3,4.3,3032.0,1.0,1.0,449.0,-37.78226,144.91822,6567.0,2017,6,0,0,0,0,0,0,0,1,0,1123677.0
16050,4,4.3,3032.0,2.0,1.0,274.0,-37.77381,144.91949,6567.0,2017,6,0,0,0,0,0,0,0,1,0,1472853.0
16052,4,4.3,3032.0,3.0,2.0,615.0,-37.77728,144.92095,6567.0,2017,6,0,0,0,0,0,0,0,1,0,1654004.0
16060,2,21.5,3195.0,1.0,1.0,0.0,-38.01453,145.09183000000002,2824.0,2017,6,0,1,0,0,0,1,0,0,0,243411.0
16064,6,7.9,3103.0,0.0,0.0,950.0,-37.806779999999996,145.08915,5682.0,2017,6,0,0,0,0,0,0,1,0,0,2009145.0
16068,4,9.7,3104.0,2.0,1.0,706.0,-37.79224,145.08745,7809.0,2017,6,0,0,0,0,0,0,1,0,0,1798641.0
16070,5,9.7,3104.0,3.0,2.0,944.0,-37.79441,145.07268,7809.0,2017,6,0,0,0,0,0,0,1,0,0,2193337.0
16076,4,23.2,3153.0,2.0,3.0,736.0,-37.84628,145.25203,5030.0,2017,6,0,0,0,0,0,0,0,0,0,1111543.0
16077,3,23.2,3153.0,1.0,3.0,735.0,-37.85244,145.26317,5030.0,2017,6,0,0,0,0,0,0,0,0,0,762477.0
16080,5,17.3,3193.0,2.0,2.0,538.0,-37.8269,145.02299,5366.0,2017,6,0,0,0,0,0,0,1,0,0,1743597.0
16082,2,11.4,3204.0,1.0,2.0,258.0,-37.93012,145.04445,6795.0,2017,6,0,1,0,0,0,0,1,0,0,807699.0
16088,4,13.8,3165.0,2.0,2.0,538.0,-37.8269,145.02299,10969.0,2017,6,1,0,0,0,0,0,1,0,0,1410404.0
16096,2,13.4,3130.0,2.0,1.0,188.0,-37.801970000000004,145.15305,2867.0,2017,6,0,0,0,0,0,0,0,0,0,983365.0
16097,4,13.4,3130.0,2.0,2.0,594.0,-37.83951,145.13752,4387.0,2017,6,0,0,0,0,0,0,0,0,0,1479154.0
16098,3,13.4,3130.0,1.0,1.0,822.0,-37.83775,145.14096,4387.0,2017,6,0,0,0,0,0,0,0,0,0,1084872.0
16112,4,10.3,3187.0,3.0,2.0,644.0,-37.92018,145.01022,6938.0,2017,6,0,0,0,0,0,0,1,0,0,2024038.0
16116,3,5.2,3056.0,1.0,1.0,269.0,-37.76712,144.97048,11918.0,2017,6,0,0,0,1,0,0,0,0,0,1144256.0
16123,3,4.0,3057.0,1.0,0.0,190.0,-37.76402,144.97734,5533.0,2017,6,0,0,0,1,0,0,0,0,0,1155950.0
16131,5,12.1,3083.0,2.0,2.0,538.0,-37.8269,145.02299,10175.0,2017,6,0,0,0,1,0,0,0,0,0,1497697.0
16133,8,12.1,3083.0,3.0,2.0,585.0,-37.697359999999996,145.05283,10175.0,2017,6,0,0,0,1,0,0,0,0,0,2221676.0
16136,4,14.7,3151.0,2.0,2.0,202.0,-37.846470000000004,145.15971000000002,4048.0,2017,6,0,0,0,0,0,0,0,0,0,1431615.0
16137,3,14.7,3151.0,1.0,2.0,204.0,-37.855140000000006,145.1322,4048.0,2017,6,0,1,0,0,0,0,0,0,0,605270.0
16138,3,14.8,3023.0,2.0,1.0,445.0,-37.76008,144.78635,2674.0,2017,6,0,0,0,0,0,0,0,1,0,753055.0
16141,4,7.7,3124.0,2.0,1.0,557.0,-37.83726,145.08815,8920.0,2017,6,0,0,0,0,0,0,1,0,0,1916822.0
16143,4,8.4,3126.0,2.0,2.0,981.0,-37.822990000000004,145.07918999999998,3265.0,2017,6,0,0,0,0,0,0,1,0,0,1918473.0
16146,3,1.6,3053.0,2.0,1.0,129.0,-37.80004,144.9708,6786.0,2017,6,0,0,0,1,0,0,0,0,0,1458213.0
16149,3,1.6,3053.0,2.0,1.0,157.0,-37.79573,144.97405,6786.0,2017,6,0,0,0,1,0,0,0,0,0,1456552.0
16152,5,3.5,3054.0,3.0,1.0,884.0,-37.7801,144.97216,3106.0,2017,6,0,0,0,1,0,0,0,0,0,1937960.0
16155,3,10.1,3163.0,2.0,2.0,305.0,-37.88687,145.04935,7822.0,2017,6,0,1,0,0,0,0,1,0,0,1188483.0
16159,3,34.9,3201.0,2.0,2.0,412.0,-38.08712,145.18393999999998,8060.0,2017,6,0,0,0,0,0,1,0,0,0,571310.0
16175,3,16.7,3168.0,1.0,1.0,770.0,-37.915009999999995,145.12245,5837.0,2017,6,0,0,0,0,0,1,0,0,0,1096090.0
16176,4,3.6,3068.0,1.0,1.0,358.0,-37.789809999999996,144.9976,2954.0,2017,6,0,0,0,1,0,0,0,0,0,1452754.0
16177,3,3.6,3068.0,1.0,2.0,346.0,-37.7889,144.99251,2954.0,2017,6,0,0,0,1,0,0,0,0,0,1274252.0
16180,3,6.7,3058.0,2.0,2.0,538.0,-37.8269,145.02299,11204.0,2017,6,1,0,0,1,0,0,0,0,0,1031965.0
16183,4,6.7,3058.0,2.0,2.0,538.0,-37.8269,145.02299,3445.0,2017,6,0,0,0,1,0,0,0,0,0,1515096.0
16184,3,2.0,3066.0,1.0,2.0,197.0,-37.79654,144.9926,4553.0,2017,6,0,0,0,1,0,0,0,0,0,1349026.0
16186,2,2.0,3066.0,1.0,1.0,124.0,-37.79776,144.99202,4553.0,2017,6,0,0,0,1,0,0,0,0,0,1091050.0
16195,3,20.6,3064.0,2.0,2.0,652.0,-37.59357,144.93504,15510.0,2017,6,0,0,0,1,0,0,0,0,0,535556.0
16196,4,20.6,3064.0,2.0,3.0,392.0,-37.57497,144.909,15510.0,2017,6,0,0,0,1,0,0,0,0,0,777694.0
16197,2,20.6,3064.0,2.0,2.0,538.0,-37.8269,145.02299,15510.0,2017,6,0,0,0,1,0,0,0,0,0,461210.0
16203,3,23.0,3136.0,2.0,2.0,575.0,-37.78134,145.27358999999998,1705.0,2017,6,0,0,0,0,0,0,0,0,0,825463.0
16207,4,24.7,3175.0,2.0,2.0,586.0,-37.952890000000004,145.1968,8322.0,2017,6,0,0,0,0,0,1,0,0,0,1168438.0
16208,3,37.5,3340.0,1.0,3.0,699.0,-37.661,144.43162,2992.0,2017,6,0,0,0,0,0,0,0,0,1,323.0
16214,6,22.2,3172.0,3.0,2.0,570.0,-37.980540000000005,145.12374,3940.0,2017,6,0,0,0,0,0,1,0,0,0,1853238.0
16218,6,12.4,3108.0,3.0,2.0,653.0,-37.77523,145.13173999999998,9028.0,2017,6,0,0,0,0,0,0,0,0,0,2055430.0
16223,4,14.3,3109.0,3.0,2.0,652.0,-37.77482,145.14612,10999.0,2017,6,0,0,0,0,0,0,0,0,0,1538020.0
16225,2,16.1,3111.0,2.0,2.0,538.0,-37.8269,145.02299,4790.0,2017,6,0,0,0,0,0,0,0,0,0,891517.0
16226,4,16.1,3111.0,2.0,2.0,965.0,-37.77775,145.17663000000002,4790.0,2017,6,0,0,0,0,0,0,0,0,0,1328978.0
16227,3,28.8,3177.0,2.0,2.0,538.0,-37.8269,145.02299,3533.0,2017,6,0,0,0,0,0,1,0,0,0,667171.0
16229,4,1.3,3002.0,2.0,0.0,154.0,-37.81203,144.98911999999999,3040.0,2017,6,0,0,0,1,0,0,0,0,0,1646758.0
16230,2,27.0,3196.0,2.0,2.0,538.0,-37.8269,145.02299,2546.0,2017,6,0,1,0,0,0,1,0,0,0,62337.0
16231,3,18.0,3095.0,2.0,2.0,324.0,-37.709579999999995,145.15305,6990.0,2017,6,0,0,0,0,0,0,0,0,0,978424.0
16232,4,18.0,3095.0,2.0,2.0,538.0,-37.8269,145.02299,2346.0,2017,6,0,0,0,0,0,0,0,0,0,1237955.0
16236,4,19.6,3076.0,2.0,2.0,538.0,-37.8269,145.02299,10926.0,2017,6,0,0,0,1,0,0,0,0,0,943317.0
16244,4,5.7,3078.0,2.0,2.0,538.0,-37.8269,145.02299,2970.0,2017,6,0,0,0,1,0,0,0,0,0,1564227.0
16248,3,3.6,3068.0,2.0,2.0,538.0,-37.8269,145.02299,6244.0,2017,6,0,0,0,1,0,0,0,0,0,1438619.0
16254,1,5.1,3011.0,1.0,0.0,0.0,-37.791129999999995,144.88995,7570.0,2017,6,0,1,0,0,0,0,0,1,0,133428.0
16257,3,15.4,3131.0,2.0,2.0,480.0,-37.83248,145.16628,4385.0,2017,6,0,0,0,0,0,0,0,0,0,1173044.0
16258,5,15.4,3131.0,2.0,2.0,538.0,-37.8269,145.02299,4385.0,2017,6,0,0,0,0,0,0,0,0,0,1580108.0
16266,2,38.0,3199.0,1.0,2.0,906.0,-38.172990000000006,145.11705,7566.0,2017,6,0,0,0,0,0,1,0,0,0,115474.0
16268,4,7.3,3146.0,1.0,3.0,975.0,-37.85286,145.08955,10412.0,2017,6,0,0,0,0,0,0,1,0,0,1894954.0
16271,4,7.3,3146.0,2.0,2.0,538.0,-37.8269,145.02299,10412.0,2017,6,0,0,0,0,0,0,1,0,0,1963057.0
16277,3,7.3,3146.0,2.0,2.0,371.0,-37.85688,145.05776,10412.0,2017,6,0,0,0,0,0,0,1,0,0,1767285.0
16278,3,16.7,3150.0,2.0,2.0,538.0,-37.8269,145.02299,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1092269.0
16279,4,16.7,3150.0,2.0,2.0,944.0,-37.89263,145.16633000000002,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1373321.0
16281,5,16.7,3150.0,5.0,2.0,728.0,-37.87222,145.15475,15321.0,2017,6,0,0,0,0,0,0,0,0,0,1987054.0
16282,3,16.7,3150.0,1.0,1.0,296.0,-37.87283,145.15516000000002,15321.0,2017,6,0,1,0,0,0,0,0,0,0,490583.0
16284,5,16.7,3150.0,5.0,2.0,705.0,-37.8932,145.16526000000002,15321.0,2017,6,0,0,0,0,0,0,0,0,0,2000338.0
16285,3,16.7,3150.0,2.0,1.0,189.0,-37.88974,145.16426,15321.0,2017,6,1,0,0,0,0,0,0,0,0,843204.0
16288,3,11.2,3046.0,1.0,0.0,708.0,-37.69689,144.91631,8870.0,2017,6,0,0,0,1,0,0,0,0,0,786742.0
16289,4,11.2,3046.0,2.0,2.0,538.0,-37.8269,145.02299,8870.0,2017,6,0,0,0,1,0,0,0,0,0,1311865.0
16291,2,11.2,3046.0,1.0,2.0,659.0,-37.69932,144.92241,8870.0,2017,6,0,0,0,1,0,0,0,0,0,652462.0
16313,3,33.3,3976.0,2.0,2.0,538.0,-37.8269,145.02299,8256.0,2017,6,0,0,0,0,0,1,0,0,0,645635.0
16316,5,5.3,3122.0,2.0,2.0,330.0,-37.823890000000006,145.02296,11308.0,2017,6,0,0,0,0,0,0,1,0,0,2262169.0
16318,2,5.3,3122.0,1.0,2.0,314.0,-37.82439,145.04381999999998,11308.0,2017,6,0,0,0,0,0,0,1,0,0,1476401.0
16321,2,5.3,3122.0,2.0,2.0,538.0,-37.8269,145.02299,11308.0,2017,6,0,0,0,0,0,0,1,0,0,1611946.0
16324,3,5.3,3122.0,2.0,1.0,0.0,-37.81442,145.01531,11308.0,2017,6,0,0,0,0,0,0,1,0,0,1778234.0
16325,4,6.2,3123.0,2.0,2.0,305.0,-37.83093,145.04516999999998,6482.0,2017,6,0,0,0,0,0,0,1,0,0,2011669.0
16326,2,6.2,3123.0,1.0,1.0,198.0,-37.82878,145.04741,6482.0,2017,6,0,0,0,0,0,0,1,0,0,1397760.0
16327,3,6.2,3123.0,2.0,1.0,382.0,-37.83051,145.04828,6482.0,2017,6,0,0,0,0,0,0,1,0,0,1754153.0
16328,2,6.2,3123.0,1.0,2.0,259.0,-37.82658,145.04911,6482.0,2017,6,0,0,0,0,0,0,1,0,0,1437718.0
16329,3,6.2,3123.0,2.0,2.0,522.0,-37.817809999999994,145.05677,6482.0,2017,6,0,0,0,0,0,0,1,0,0,1789916.0
16332,4,8.9,3084.0,3.0,2.0,706.0,-37.7509,145.0763,2890.0,2017,6,0,0,0,0,0,0,0,0,0,1747621.0
16333,3,8.8,3081.0,1.0,1.0,650.0,-37.74142,145.05535,2947.0,2017,6,0,0,0,0,0,0,0,0,0,1210442.0
16335,2,16.0,3190.0,2.0,2.0,538.0,-37.8269,145.02299,4794.0,2017,6,0,1,0,0,0,0,1,0,0,676286.0
16341,3,18.4,3029.0,1.0,1.0,532.0,-37.869,144.70435,13830.0,2017,6,0,0,0,0,0,0,0,1,0,503695.0
16346,3,7.8,3079.0,3.0,2.0,880.0,-37.77008,145.06218,1554.0,2017,6,0,0,0,0,0,0,0,0,0,1586759.0
16360,6,5.4,3101.0,4.0,2.0,802.0,-37.79947,145.02431,10331.0,2017,6,0,0,0,0,0,0,1,0,0,2733143.0
16367,3,6.4,3012.0,1.0,3.0,461.0,-37.8097,144.87703,1808.0,2017,6,0,0,0,0,0,0,0,1,0,1113765.0
16375,3,12.7,3085.0,2.0,2.0,538.0,-37.8269,145.02299,4168.0,2017,6,0,1,0,1,0,0,0,0,0,563564.0
16379,6,5.9,3144.0,2.0,2.0,538.0,-37.8269,145.02299,4675.0,2017,6,0,0,0,0,0,0,1,0,0,2459775.0
16380,4,5.9,3144.0,3.0,1.0,502.0,-37.868970000000004,145.03677,4675.0,2017,6,0,0,0,0,0,0,1,0,0,2146147.0
16381,3,5.9,3144.0,2.0,2.0,538.0,-37.8269,145.02299,4675.0,2017,6,1,0,0,0,0,0,1,0,0,1540509.0
16382,4,5.9,3144.0,2.0,2.0,538.0,-37.8269,145.02299,4675.0,2017,6,0,0,0,0,0,0,1,0,0,2024533.0
16384,3,8.4,3145.0,2.0,2.0,541.0,-37.871829999999996,145.0467,8801.0,2017,6,0,0,0,0,0,0,1,0,0,1724760.0
